client_id	path	sentence	up_votes	down_votes	age	gender	accent
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19086088.mp3	Inimico individuate!	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19086089.mp3	Que ha facite Jeanne?	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19086090.mp3	Non occider.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19152546.mp3	Quando retornara tu?	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155050.mp3	Un vice al anno es licite esser follemente allegre.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155084.mp3	Peter pare stressate.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155112.mp3	Que nos da un reguardo al deviation standard.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155130.mp3	Que pensa tu, Peter?	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155131.mp3	Totes parla re illo.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155132.mp3	In le dunas un ave marin cova.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155133.mp3	Ille es enoiose.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19155134.mp3	Le paneteria era proxime al macello.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19223189.mp3	Dava del vos e del avunculo anque al plus juvenes de ille.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19223203.mp3	Oh mi deo, illes occideva Kandy!	0	2	seventies	male	
419cfbc30606b4d76d959856731f428cf04f8affb85e18d846af6abeea48de2755a8ee2a53762fec66817f09de9f2ff74266a87d9eac4b150aa97751241517bd	common_voice_ia_19251462.mp3	Tu face un grande labor adhuc.	0	2			
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19297263.mp3	Salva te.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19297298.mp3	Le activistas assere que le pipeline tra le Mar Baltic face aqua.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19307977.mp3	Peter es un puero intelligente.	0	2	seventies	male	
ae0c6ca381bba1dbe1b2f18ac51704d8beae7aa162c6998651795d10859e5d9ec3634cb8be8a250dd498faa745531fcf73bd183af34ef4ecdd07efb35faaed00	common_voice_ia_19387649.mp3	Le station ferroviari ha essite blocate per le policia.	1	2			
ae0c6ca381bba1dbe1b2f18ac51704d8beae7aa162c6998651795d10859e5d9ec3634cb8be8a250dd498faa745531fcf73bd183af34ef4ecdd07efb35faaed00	common_voice_ia_19387848.mp3	Io me sentiva como esser in paradiso.	1	2			
ae0c6ca381bba1dbe1b2f18ac51704d8beae7aa162c6998651795d10859e5d9ec3634cb8be8a250dd498faa745531fcf73bd183af34ef4ecdd07efb35faaed00	common_voice_ia_19387864.mp3	Disactivar dispositivos que non es in uso pote sparniar multe energia.	1	2			
ed3178314cff07c441813e0c8417988e6ff07397edf57b6b4c7cbc7ba986edc1eb1fbaed70906051cd3a83a35d0c87c81e37a1db55e596f85e3d87c17856ff27	common_voice_ia_19396237.mp3	Non seliger le via facile, trappas que illo cela non permitte attinger tu interior.	1	2	thirties	female	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19428145.mp3	Tu pote eliger o si o non.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19438607.mp3	Le nave se affunda.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19438608.mp3	Le puero imbraciava su morbide urso de pluche.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19438623.mp3	Vole tu bira?	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19443372.mp3	Maximo non pote star ancora.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457590.mp3	Maximo non pote te leder.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457595.mp3	Ecce que ille veni.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457597.mp3	Nos entrava in un auto.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457602.mp3	Peter non occideva Maria.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457686.mp3	Io spera que parte del lineas te face surrider.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19457690.mp3	Face un session marathon o tenta de crear un routine rende facile collaborar.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19464199.mp3	Qual es tu recepta?	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19465639.mp3	Pro calibrar le systema de motion capture, face un T-pose.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19470992.mp3	Ubi es Tony?	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19471000.mp3	Le aspiration del homine es le supreme gloria.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19471014.mp3	Te enoia io?	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477272.mp3	Le porta clause.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477278.mp3	Le television pote render te imbecille, ma illo pote alsi ser bon education.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477280.mp3	Il ha essite extrememente amusante.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477283.mp3	Diamantes es producite sub pression.	0	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477286.mp3	Bacardi, secale, vodka: que vole vos? Demandava le barman.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477288.mp3	Un incognite perpetrator menaciava duo homines del Syria con un pistola.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19477292.mp3	Le appello telephonic era interrumpite pro rationes incognite.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19551505.mp3	Io te vocara a septe horas.	1	1	seventies	male	
2059176b42498b43f5819e00bf4a41635f840684160fa55f448f7fd070707d93ec047b615ad693c2d556805fd547c4a1671a91491476e1bbd06f111d5fd996b8	common_voice_ia_19583757.mp3	Ille simula.	0	2	teens	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19587756.mp3	Tu pote haber ambes.	1	1	seventies	male	
ae0c6ca381bba1dbe1b2f18ac51704d8beae7aa162c6998651795d10859e5d9ec3634cb8be8a250dd498faa745531fcf73bd183af34ef4ecdd07efb35faaed00	common_voice_ia_19734525.mp3	Ille la ama.	1	1			
ae0c6ca381bba1dbe1b2f18ac51704d8beae7aa162c6998651795d10859e5d9ec3634cb8be8a250dd498faa745531fcf73bd183af34ef4ecdd07efb35faaed00	common_voice_ia_19734573.mp3	Johannes era mi heroe.	1	1			
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19782855.mp3	Io non sape que dicer.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19795083.mp3	Io ama le activitates athletic.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19795085.mp3	Es tu secur?	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19795269.mp3	Tu ha un hora.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19835793.mp3	Le studentes de biologia habeva quantitates de labor a facer usque le sequente conferentia.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19835802.mp3	Le technologia explica un rolo vital in prevenir le disastros natural.	1	2	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19835812.mp3	Non dicer lo.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19835883.mp3	Me place facer mi jogging tote le matinos.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19835886.mp3	Illa era jelose del puera con ungulas lisiate e un belle individuo a latere.	1	1	seventies	male	
19285f8e012ad31cad237d53bab348ce59a5cc13684754124f24165e774904af766792883aa4c9ba8cc7cd457293483263e703391afa86a8c6a9570c337c9d08	common_voice_ia_19844046.mp3	Pensar de tu fratre.	1	2			
19285f8e012ad31cad237d53bab348ce59a5cc13684754124f24165e774904af766792883aa4c9ba8cc7cd457293483263e703391afa86a8c6a9570c337c9d08	common_voice_ia_19844048.mp3	Quando io ha legite un million de iste phrases, los applicara como narrator professional.	1	2			
19285f8e012ad31cad237d53bab348ce59a5cc13684754124f24165e774904af766792883aa4c9ba8cc7cd457293483263e703391afa86a8c6a9570c337c9d08	common_voice_ia_19844053.mp3	Poterea vos connecter me con senior Melo?	1	1			
19285f8e012ad31cad237d53bab348ce59a5cc13684754124f24165e774904af766792883aa4c9ba8cc7cd457293483263e703391afa86a8c6a9570c337c9d08	common_voice_ia_19844054.mp3	Illa veniva ultime.	1	1			
19285f8e012ad31cad237d53bab348ce59a5cc13684754124f24165e774904af766792883aa4c9ba8cc7cd457293483263e703391afa86a8c6a9570c337c9d08	common_voice_ia_19844055.mp3	Maximo faceva cessar Maria.	0	2			
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19847846.mp3	Io ama le fiordes de Norvegia.	1	1	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851022.mp3	Isto es dedicate al ghetto ex ubi io veni.	0	2	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851042.mp3	Io es le melior.	1	1	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851043.mp3	Ille es jam partite.	1	1	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851303.mp3	Nemo curreva ante ille.	1	1	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851307.mp3	Nos non pote lo facer ora.	0	2	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851308.mp3	Ubi vive tu ora?	1	1	twenties	male	
3e572ee1b4ee6b3123fc05a58bc01fe0796b63d81b36d0a2db708b10d89c597aae3f790b21df15dbaf8b76fd0d28cb1384a4e537a78700897b4a0cf3eb47d7ef	common_voice_ia_19851466.mp3	Il ha nulle astutias ci.	1	1	twenties	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19863903.mp3	Qui mangia solo mais non pote saporar le gusto exquisite del ris.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19863905.mp3	Le scala sur le camion de pumperos non esseva longe bastante.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19864014.mp3	Le homine es capabile de omne le heroismos.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19864140.mp3	Ille es re a lassar.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19865250.mp3	Separation de immunditia rende possibile recyclar.	1	1	seventies	male	
4d288db52d42a080f862e335ab5a03ce03b7d068ae62bf1ccfbf184c9572814eab441e8d0aaa3e0a426073e513b7d05270c0f258529f71393fd5ef712296d6ae	common_voice_ia_19865269.mp3	Le lacte de capra justo mulgite es multo bon!	1	1	seventies	male	
050285cbb88b5096cffe46ea64eec36321a12973ca2bde76bdeb4bd4466e0c60f70a662e3224c32028b6b91ff4029eba10c933e6c8c64663966f1aea4a9a15ee	common_voice_ia_19865448.mp3	Grecia es le pais ubi democratia ha essite inventate.	1	1	thirties	female	
